省份,城市,区县,一级场景类型,二级场景类型,场点名称,2019年6月前网络覆盖情况,场点编号,场点边界,获取方式,数据来源,场点在网站中的ID,初核结果（通过/未通过）,未通过审核原因,网优复核结果（通过/未通过）,是否是规划站（是/否）,是否有楼宇信息（是/否）
湖南省,株洲市,天元区,住宅,大型住宅小区-高层,奥园广场1期,,湖南省-株洲市-天元区-住宅-大型住宅小区-高层-奥园广场1期,"{[113.124021072889,27.817248577749];[113.125205194446,27.8172648167252];[113.125234299839,27.8163247013283];[113.124212336529,27.8162006110941];[113.124185294177,27.8164096157473];[113.1236558125,27.8163350637193];[113.123623763066,27.8165820697501];[113.123671791615,27.8167671471345];[113.123763860516,27.8169522692978];[113.124021072889,27.817248577749]}",网站爬取,高德地图,B0FFFODXBG,,,,,
湖南省,株洲市,天元区,商业购物区,大型商业购物区,天虹超市,,湖南省-株洲市-天元区-商业购物区-大型商业购物区-天虹超市,"{[113.12464,27.828062];[113.125681,27.828657];[113.126098,27.827982];[113.125095,27.827355];[113.12464,27.828062]}",网站爬取,高德地图,B0FFFGOJ11,,,,,
湖南省,株洲市,天元区,商务办公区,一类商务办公区,银天国际商务酒店,,湖南省-株洲市-天元区-商务办公区-一类商务办公区-银天国际商务酒店,"{[113.12464,27.828062];[113.125681,27.828657];[113.126098,27.827982];[113.125095,27.827355];[113.12464,27.828062]}",网站爬取,高德地图,B0FFFGOJ11,,,,,
湖南省,株洲市,天元区,商务办公区,一类商务办公区,银天国际金融中心,,湖南省-株洲市-天元区-商务办公区-一类商务办公区-银天国际金融中心,"{[113.12464,27.828062];[113.125681,27.828657];[113.126098,27.827982];[113.125095,27.827355];[113.12464,27.828062]}",网站爬取,高德地图,B0FFFGOJ11,,,,,
湖南省,株洲市,天元区,商业购物区,大型商业购物区,天虹超市购物街,,湖南省-株洲市-天元区-商业购物区-大型商业购物区-天虹超市购物街,"{[113.12464,27.828062];[113.125681,27.828657];[113.126098,27.827982];[113.125095,27.827355];[113.12464,27.828062]}",网站爬取,高德地图,B0FFFGOJ11,,,,,
湖南省,株洲市,天元区,商业购物区,大型商业购物区,天虹美食广场,,湖南省-株洲市-天元区-商业购物区-大型商业购物区-天虹美食广场,"{[113.12464,27.828062];[113.125681,27.828657];[113.126098,27.827982];[113.125095,27.827355];[113.12464,27.828062]}",网站爬取,高德地图,B0FFFGOJ11,,,,,
湖南省,株洲市,醴陵市,交通枢纽,高铁车站,株洲醴陵市醴陵东站,,湖南省-株洲市-醴陵市-交通枢纽-高铁车站-株洲醴陵市醴陵东站,"{[113.570617018722,27.7197267706738];[113.571659847645,27.719127941599];[113.571372394338,27.7187115590923];[113.571290250577,27.7187644681665];[113.571170046426,27.7187553249949];[113.571070879652,27.7187202033517];[113.570982734232,27.7186480903418];[113.570881568948,27.7185389573084];[113.570753360973,27.7183727850024];[113.570643175194,27.7183116453784];[113.570905644138,27.7181089386263];[113.571523727563,27.7177326285311];[113.572119757626,27.7173372744974];[113.572791893527,27.7169589917618];[113.573011256287,27.7168772261415];[113.57319953594,27.7171874673567];[113.573305695051,27.717334599644];[113.573329721351,27.7174906430129];[113.573264606376,27.7176235865417];[113.573062267765,27.7177823819012];[113.573335673429,27.7182227301822];[113.573635163209,27.7180740382957];[113.574552643462,27.717532948187];[113.574762943108,27.7178411991012];[113.57384346437,27.7184413022343];[113.57352494671,27.7185969771021];[113.573200416452,27.7187276381467];[113.570824354163,27.7200190530421];[113.570617018722,27.7197267706738]}",网站爬取,高德地图,B0FFFGNCVR,,,,,
湖南省,株洲市,芦淞区,住宅,大型住宅小区-高层,云溪谷,,湖南省-株洲市-芦淞区-住宅-大型住宅小区-高层-云溪谷,"{[113.182082112249,27.8124352707697];[113.182082133485,27.8121742305579];[113.18215729091,27.8119983423226];[113.182173331441,27.8118753530064];[113.182275535254,27.8117615242357];[113.182436846376,27.8117098140298];[113.182495966922,27.8116099077211];[113.182452902735,27.8113917946984];[113.182366748118,27.8112776181379];[113.182334696801,27.8111585406559];[113.18240484137,27.8110216490725];[113.182366777488,27.8109165626638];[113.182340736388,27.8108124985986];[113.182350768549,27.8106514923752];[113.182393864419,27.8104805456582];[113.182425930039,27.8104235960866];[113.18253914922,27.8103757976166];[113.182748547105,27.8103761836989];[113.182786619408,27.8103762538561];[113.182877801371,27.8102674050926];[113.182952958621,27.8100875158613];[113.18303411299,27.8100826644836];[113.183248513294,27.8101590705436];[113.183329660863,27.8102352313786];[113.183366726439,27.8102923082458];[113.183452886903,27.8103254716033];[113.183662280019,27.8103638618482];[113.183732407587,27.8104260000233];[113.184296463195,27.810541050664];[113.183867537956,27.8119664847278];[113.183775364422,27.8119583145027];[113.183377614564,27.8119245792875];[113.183302470282,27.8119484448875];[113.183216298555,27.8120523024898];[113.183152171561,27.8121191948783];[113.182840568464,27.8122656439503];[113.182082112249,27.8124352707697]}",网站爬取,高德地图,B0FFFF490I,,,,,
湖南省,株洲市,石峰区,住宅,大型住宅小区-高层,田心公馆A区,,湖南省-株洲市-石峰区-住宅-大型住宅小区-高层-田心公馆A区,"{[113.1187872317808,27.898383071243703];[113.12060201666583,27.898376018815874];[113.12064210918702,27.897746955698715];[113.12038685184504,27.89772767138889];[113.12039286917938,27.897590654600233];[113.12026874397685,27.89759251901356];[113.12026376403904,27.897287461502714];[113.12044394636027,27.89727965758886];[113.12048098574618,27.897256694383987];[113.12048099668752,27.897123671693095];[113.12045398199096,27.89696961570239];[113.12000053808801,27.89683409764454];[113.11854512104115,27.896950575048304];[113.11847503190239,27.89723555119478];[113.11850502868181,27.897616647243815];[113.11851303553054,27.89762465689158];[113.11867114925276,27.898050893616453];[113.1187872317808,27.898383071243703]}",网站爬取,高德地图,B0FFFA0WFN,,,,,
湖南省,株洲市,石峰区,住宅,大型住宅小区-高层,田心公馆B区,,湖南省-株洲市-石峰区-住宅-大型住宅小区-高层-田心公馆B区,"{[113.1187872317808,27.898383071243703];[113.12060201666583,27.898376018815874];[113.12064210918702,27.897746955698715];[113.12038685184504,27.89772767138889];[113.12039286917938,27.897590654600233];[113.12026874397685,27.89759251901356];[113.12026376403904,27.897287461502714];[113.12044394636027,27.89727965758886];[113.12048098574618,27.897256694383987];[113.12048099668752,27.897123671693095];[113.12045398199096,27.89696961570239];[113.12000053808801,27.89683409764454];[113.11854512104115,27.896950575048304];[113.11847503190239,27.89723555119478];[113.11850502868181,27.897616647243815];[113.11851303553054,27.89762465689158];[113.11867114925276,27.898050893616453];[113.1187872317808,27.898383071243703]}",网站爬取,高德地图,B0FFFA0WFN,,,,,
湖南省,株洲市,石峰区,学校校园,二类高校,湖南汽车工程职业学院,,湖南省-株洲市-石峰区-学校校园-二类高校-湖南汽车工程职业学院,"{[113.138669808487,27.8864272981991];[113.138452518545,27.8861849401976];[113.138000896798,27.8859682487444];[113.137855714683,27.8856979934816];[113.137753585148,27.8855298179711];[113.137533291905,27.8853484711404];[113.137393105548,27.8852392521371];[113.137338043206,27.885066144137];[113.13736208615,27.884950158742];[113.136394786391,27.884574726694];[113.136282658419,27.8842775192178];[113.136131480299,27.8839522528398];[113.137004705931,27.8835534131822];[113.137877948791,27.8832276059954];[113.138210424252,27.8831490730432];[113.138554919864,27.8830735609411];[113.138830347369,27.8826628937484];[113.139560363786,27.8831250480774];[113.14031354016,27.8822400217134];[113.140736202896,27.8817965831428];[113.141096747275,27.8817211167605];[113.141645569793,27.8817639616276];[113.141635535331,27.8819989860985];[113.141346073476,27.8823065956832];[113.141155793309,27.8822382942303];[113.140730118652,27.8827127293168];[113.141132704692,27.8828963707391];[113.141067594457,27.8830512980669];[113.14050770485,27.8837315667001];[113.140524706806,27.8840146403585];[113.140708953118,27.8843459745333];[113.140670868926,27.8846819740792];[113.140378424417,27.8848175566242];[113.140039851557,27.8857202025786];[113.138669808487,27.8864272981991]}",网站爬取,高德地图,B0FFF443OK,,,,,
湖南省,株洲市,荷塘区,住宅,大型住宅小区-多层,兰天一村A座,,湖南省-株洲市-荷塘区-住宅-大型住宅小区-多层-兰天一村A座,"{[113.15999813392607,27.870755557406316];[113.1600462136284,27.87090767284964];[113.16053311475022,27.87130465069559];[113.16092287148157,27.871200363359325];[113.16131262260542,27.871175089892265];[113.16162322088063,27.871165671087056];[113.16189278288341,27.870637088447364];[113.16158122324335,27.87014442094284];[113.16111334243756,27.869911504215708];[113.16099812105094,27.8699112881693];[113.16033981009795,27.870493152635];[113.16034080352804,27.870597171942965];[113.16015444338927,27.870632829191567];[113.15999813392607,27.870755557406316]}",网站爬取,高德地图,B02DD0R8J4,,,,,
湖南省,株洲市,荷塘区,住宅,大型住宅小区-多层,兰天一村B座,,湖南省-株洲市-荷塘区-住宅-大型住宅小区-多层-兰天一村B座,"{[113.15999813392607,27.870755557406316];[113.1600462136284,27.87090767284964];[113.16053311475022,27.87130465069559];[113.16092287148157,27.871200363359325];[113.16131262260542,27.871175089892265];[113.16162322088063,27.871165671087056];[113.16189278288341,27.870637088447364];[113.16158122324335,27.87014442094284];[113.16111334243756,27.869911504215708];[113.16099812105094,27.8699112881693];[113.16033981009795,27.870493152635];[113.16034080352804,27.870597171942965];[113.16015444338927,27.870632829191567];[113.15999813392607,27.870755557406316]}",网站爬取,高德地图,B02DD0R8J4,,,,,
湖南省,株洲市,天元区,学校校园,二类高校,湖南工业大学新校区,,湖南省-株洲市-天元区-学校校园-二类高校-湖南工业大学新校区,"{[113.0929347899485,27.817957461977514];[113.09296863903775,27.819705734450217];[113.0929976178947,27.81988676339768];[113.09313056933267,27.820133805856983];[113.09336550443408,27.820341847200996];[113.09359345048338,27.82046587749768];[113.09377540705495,27.820591907524275];[113.09385438811648,27.82065392214795];[113.09377038881345,27.82082494356384];[113.09369938561508,27.82101896963207];[113.09366637051738,27.821276007875074];[113.09365535077384,27.82154104865241];[113.09365930841692,27.822048128130852];[113.09367028735925,27.822280165041995];[113.09368527584276,27.822387182637456];[113.09373325913064,27.82248520076614];[113.09381923953872,27.822538214312058];[113.09391622229712,27.82254422155818];[113.09407119642083,27.822545232642124];[113.09442014221189,27.822551262007245];[113.09511905168803,27.822564336857525];[113.09651694304452,27.82258854951942];[113.09931201190115,27.822637225189755];[113.09932788399634,27.82421347711148];[113.09842281866786,27.824208223066538];[113.09842479027542,27.824555278104896];[113.09804677326815,27.824570184907614];[113.09806467712738,27.825748374670784];[113.09934376003746,27.825741722234845];[113.09937552765618,27.82860918465575];[113.0997615684169,27.828611304270126];[113.09991657856675,27.828712369930575];[113.10114476698739,27.828691795574375];[113.10114482127436,27.82803069094835];[113.10116291677187,27.82690752024188];[113.10204209391225,27.826922868809323];[113.10291431284058,27.82685023220455];[113.10310736946867,27.826793310403485];[113.10327642221598,27.82672237680123];[113.10357352571478,27.82650548176598];[113.10392565606085,27.826219606291897];[113.10415975368406,27.825934676918834];[113.10448289018676,27.82557078271784];[113.104687988023,27.82523383539363];[113.10475703941842,27.824900818975593];[113.10473123165868,27.822448420713787];[113.1079375820421,27.822478301536748];[113.10794781725176,27.81967287021672];[113.10795293488954,27.818269655410706];[113.10795599391295,27.817568548646612];[113.10776393495624,27.817138358076555];[113.10734676261686,27.816813043507427];[113.10673148632752,27.816776660657446];[113.10589013585638,27.81673116197674];[113.1041445035349,27.81673723292357];[113.099399508977,27.816683324757452];[113.09947650491567,27.81682637025464];[113.09952345547907,27.817487486996185];[113.09950241045632,27.81800956148431];[113.0929347899485,27.817957461977514]}",网站爬取,高德地图,B02DD0R880,,,,,
湖南省,株洲市,石峰区,学校校园,二类高校,湖南汽车工程职业学院(南院),,湖南省-株洲市-石峰区-学校校园-二类高校-湖南汽车工程职业学院(南院),"{[113.143193526962,27.8746431569096];[113.14373941609,27.8741859387414];[113.145181582223,27.8756444847574];[113.144225002494,27.8763500734609];[113.143601072094,27.8757399826591];[113.143368715585,27.875665604399];[113.143327655019,27.8756245329634];[113.143310635012,27.8755454928947];[113.143370789608,27.8748024619895];[113.143193526962,27.8746431569096]}",网站爬取,高德地图,B02DD0QQR7,,,,,
湖南省,株洲市,荷塘区,学校校园,二类高校,湖南铁路科技职业技术学院,,湖南省-株洲市-荷塘区-学校校园-二类高校-湖南铁路科技职业技术学院,"{[113.15232647422545,27.91016510802794];[113.15226636364679,27.910163999035298];[113.15221126446107,27.91013689469623];[113.15102923662441,27.908453475816792];[113.15026893114114,27.907511952776655];[113.14948659179812,27.90660440356929];[113.14799805627767,27.90504650710439];[113.14805216290073,27.9049185802782];[113.14806520063871,27.90474057273577];[113.1480361825997,27.90433045158087];[113.14814038809534,27.904083592526163];[113.14830169875808,27.903796827327497];[113.14844997260154,27.903681068758534];[113.14884168218853,27.903565740599298];[113.14921836044653,27.903533402043415];[113.14944978265645,27.90345980015749];[113.15035443984274,27.90318636546211];[113.15082530745016,27.90304118372012];[113.15099461590394,27.903041487568725];[113.15167183402406,27.903283747502094];[113.15347207148655,27.90429918481093];[113.1548044902121,27.905086755946705];[113.15507097136282,27.90530528255472];[113.15520020143597,27.90545454556279];[113.15534445964354,27.90560683687331];[113.15609678402703,27.906715412696325];[113.15672289483021,27.90758471845595];[113.15676897574048,27.907660816749605];[113.15674191764221,27.907745781224403];[113.15670484216751,27.90781172391524];[113.15507069389533,27.908695862378107];[113.15240963090561,27.910122251270206];[113.15232647422545,27.91016510802794]}",网站爬取,高德地图,B02DD0QFF4,,,,,
湖南省,株洲市,天元区,商业购物区,大型商业购物区,株百天元广场店,,湖南省-株洲市-天元区-商业购物区-大型商业购物区-株百天元广场店,"{[113.12966722088379,27.831075110720118];[113.13043020972047,27.831506236631387];[113.13076567286146,27.83141869247817];[113.1310210648359,27.830898969420808];[113.13015593175494,27.830378675392566];[113.12966722088379,27.831075110720118]}",网站爬取,高德地图,B02DD0QDQB,,,,,
湖南省,株洲市,天元区,商业购物区,大型商业购物区,天元购物区,,湖南省-株洲市-天元区-商业购物区-大型商业购物区-天元购物区,"{[113.12966722088379,27.831075110720118];[113.13043020972047,27.831506236631387];[113.13076567286146,27.83141869247817];[113.1310210648359,27.830898969420808];[113.13015593175494,27.830378675392566];[113.12966722088379,27.831075110720118]}",网站爬取,高德地图,B02DD0QDQB,,,,,
